subset,gridid,expansion_rate_n_mn,expansion_rate_area_mn,expansion_rate_n_se,expansion_rate_area_se,forest_px_sum,dist_px_sum,rate
total,398,0.6957143397202115,0.960946019663593,0.046777545599103125,0.009158886869957441,61897.703125,1528.3003884339944,0.02469074474940776
total,399,0.7751146341289811,0.97390299726199,0.00881799569526346,0.0035727607943303163,4331250,140556.02123397434,0.03245160663410663
total,400,0.7036003124380152,0.8344311907722824,0.01263520413926904,0.015635280629830065,4856814,41497.25220352564,0.00854413041214377
total,401,0.7763223696852847,0.8759041282685776,0.013268461569673934,0.007487041984056681,5746075.5,57877.80759214744,0.0100725804233076
total,402,0.725688920329082,0.8134384748967497,0.019453182833146152,0.012052322290177421,4710377.5,30083.790364583332,0.0063867047523438
total,403,0.6994948751794595,0.7794227961405091,0.017605197344610166,0.013951078738088606,3926407.75,25170.52283653846,0.00641057282869779
total,404,0.6523764859460572,0.7427577370664887,0.01985749173903767,0.015065487777615988,5080471.5,22218.496619591348,0.0043733138980489
total,405,0.6552623962202441,0.7536561395539918,0.01742636043568554,0.0170854220905068,3909360.5,17683.83368389423,0.0045234594466011
total,406,0.733161161778354,0.8337022846680137,0.01795719087312349,0.013717189845514902,4171911,26135.30310997596,0.00626458788549802
total,407,0.6505336057203671,0.7712889729283117,0.02519450737673509,0.007852681360153433,3073970.5,13615.34551532452,0.0044292375334521
total,408,0.6345526290576116,0.7682286313364041,0.024692321140749755,0.017909686505965097,4266242,18519.919521233973,0.00434103820674822
total,409,0.6223371408505152,0.744066924538595,0.03566685428370754,0.02051428168925916,1518910.125,6965.990944886819,0.00458617717416744
total,410,0.6969683007645459,0.8304140187978558,0.02372402577757277,0.014905638197125443,2379681.5,20118.260623247195,0.00845418205051692
total,411,0.5479770149283214,0.6865988901860306,0.02284186386553369,0.021801062138223616,8131656,33839.95902819511,0.00416150892612711
total,412,0.6107755775796866,0.7347886144350934,0.03145867839903548,0.020336273945940675,6371318.5,36637.24815368652,0.00575034008324752
total,413,0.595886153512445,0.7273023040102303,0.028577655360704547,0.02299936395487431,5977602,34899.032151442305,0.0058382997314713
total,414,0.6921077298947431,0.8187669571871041,0.04644784171037034,0.02448504443756867,3705806.5,35179.65309495192,0.00949311657123811
total,415,0.7359315548364425,0.8882589142272171,0.025007298061705884,0.014261382610163022,1570766,17903.374787159457,0.01139786243600858
total,416,0.7754905097567921,0.9009667453442941,0.012869596159807713,0.011038133293735177,1717445.25,25592.703181340145,0.01490161225304861
total,417,0.5873018381754165,0.7214783423808645,0.053180436285847475,0.03632009901442088,7675190,41440.94961939102,0.00539933859870453
total,418,0.7064820259756511,0.8281880634203075,0.038289218078286245,0.021314746601202635,4530697.5,39550.0701559996,0.00872935572414613
total,419,0.6890748801656704,0.8004443447900506,0.016997510762894127,0.010533674343851449,2444830.75,19569.168914012414,0.00800430414825746
total,420,0.6639401249857175,0.8223600851736769,0.017086568959036215,0.019698160852072478,1275000.25,12419.138321314103,0.00974049873426621
total,421,0.7205715686448575,0.8651810092400326,0.014881742501914427,0.010493029364066975,1508212.75,22714.66642878606,0.01506065137613115
total,422,0.7881323823964104,0.9035782491346669,0.0125092455522117,0.011489609610496599,318662.375,6746.872635278946,0.02117247960409178
total,438,0.7557713194388658,0.876712295848865,0.020366169480073203,0.015031926710814965,1044289.75,7764.823949569311,0.0074355071947889
total,439,0.6757699275454843,0.7718423639460922,0.01669916526586833,0.013216608418233279,2087506.75,11917.718737479969,0.00570906835988912
total,440,0.7628755520567854,0.8540714286612359,0.013469728819812116,0.008161770285361357,3630287.25,30942.22303185096,0.00852335391141595
total,441,0.6723697842789469,0.7615767690431399,0.01673219611016918,0.011273696958930107,2651442.75,12487.863118489584,0.00470983698157902
total,442,0.6802078073127714,0.7880070897923328,0.00832702083699729,0.008061054007453609,2598213.5,16631.245517828527,0.00640103113844513
total,443,0.5765804402172988,0.6965520717162346,0.02550115680362766,0.02242476258305207,5068014.5,21566.00604717548,0.00425531656375006
total,444,0.6265780644624896,0.7235720036684343,0.021385139170989827,0.01961703787225602,4381916,20533.593599759617,0.00468598521737057
total,445,0.6786102646600796,0.772600380578889,0.010573258434349838,0.014184181524245887,4175359.5,21711.280611478367,0.00519985898495168
total,446,0.6498278602137857,0.758288663407187,0.009460255498640515,0.010979946474949208,4123575,22871.06994941907,0.00554641784117399
total,447,0.6999874898585803,0.8404585836650665,0.01589390805956613,0.012304788993666679,5270316,40492.821739783656,0.00768318668933393
total,448,0.6627629593903916,0.827525810921219,0.0199156415611426,0.007323731951765969,6617076.5,48089.408879206734,0.0072674705935781
total,449,0.6965392549567699,0.8304512910926832,0.006295244924082176,0.008121239809160592,7513316,53436.00961538462,0.00711217385444517
total,450,0.678685807436506,0.7772946507860061,0.018390041172564698,0.016202423600192986,7703890,42803.09958433494,0.0055560372207203
total,451,0.6549852900844548,0.7256134882954031,0.024345528574894124,0.019157167482693114,5096753,17524.28748497596,0.00343832386717111
total,452,0.6873614998367952,0.8067659413129609,0.01088878045094332,0.008221609067370133,4179019.75,41118.113243689906,0.00983917657811737
total,453,0.7128809369482936,0.8638704448293081,0.009678670917540684,0.006227759535656956,2630628.75,32912.73084435096,0.01251135525845331
total,454,0.7993151298858038,0.9373369291852848,0.013401218339740407,0.0036206141791163852,1026423,22135.85624499199,0.02156601736807533
total,455,0.580470190615758,0.737009587368996,0.040183470720452176,0.03684332713941868,1219787.25,7442.336935972556,0.00610134016073094
total,456,0.5712329615285386,0.6809217441747595,0.05132212008218929,0.03808655813960418,7374563.5,43040.96177634215,0.00583640804996012
total,457,0.6702822732580854,0.7883654600711099,0.02993999192442801,0.01801002698846942,7508779.5,54848.9143379407,0.00730463776941921
total,458,0.6865409520181978,0.7772964729409891,0.02192025242619916,0.012383198662456314,7081951.5,41399.136067708336,0.00584572431309482
total,459,0.6681438512783024,0.757419450612662,0.014410015531685838,0.01178649445979546,5648401,36798.43176582532,0.00651484053023595
total,460,0.7685721971227677,0.8945834032930409,0.02421143628827159,0.02570927798517678,539852.625,14703.28047688802,0.02723573026414018
total,461,0.7126653547698271,0.897084413360383,0.026376543386212592,0.016351980278495607,2045016.625,24133.49708283253,0.01180112512915758
total,462,0.6393553367780667,0.8574517462572132,0.037148717165801766,0.03834335056920483,538131.0625,9610.569103925656,0.01785916066483461
total,476,0.7324392129082234,0.8772876190549452,0.028098460513907315,0.03240178021199406,187916.578125,1802.034912109375,0.00958954728789645
total,477,0.6513340517144814,0.7981317982825027,0.032886516414003746,0.03144774683660539,756828.875,3518.52787898137,0.00464904021927198
total,478,0.6417206849650589,0.7851411520682287,0.01735269115266345,0.008786454340029573,2262106.5,15754.441356169871,0.00696450028156051
total,479,0.6660242900122448,0.7960571839907925,0.021847036217916404,0.01706858917158079,3437794.75,25617.31883513622,0.00745167198685617
total,480,0.6181496118312656,0.7788677091033437,0.025537213229353498,0.014710381066218477,3152570,13963.253443008814,0.00442916523439886
total,481,0.6024861396165296,0.7572909381191641,0.012884731795768914,0.010235773620438626,4244460.5,22031.82881360176,0.00519072537336647
total,482,0.5527700943839244,0.6921031614998495,0.022721890988955048,0.02024980886746171,4419069.5,19595.31676933093,0.00443426308849203
total,483,0.6005578974763358,0.7124956306276455,0.02078411335358505,0.01750061947374386,5086018,22819.86025140224,0.00448678322636731
total,484,0.6071727894363066,0.7078000315810759,0.024030174495078303,0.01617402617130383,4630486.5,21039.01153094952,0.00454358554569795
total,485,0.6323819188187487,0.7173536004450213,0.019608150184328207,0.020914338508645904,4406491.5,20485.64579577324,0.00464896977465478
total,486,0.6953934174051962,0.8089869191603091,0.011241388777030419,0.010761806830007424,5456901.5,35509.85717147436,0.00650732969460312
total,487,0.6798855703863644,0.8002742946848745,0.01049423209878785,0.011937025225677888,5949342,35385.785807291664,0.00594784865406824
total,488,0.7183591866610118,0.8532467194212175,0.01087451770789747,0.0027950091596379975,7150218,61980.37184495192,0.00866831918200982
total,489,0.7490148046028745,0.845146004953905,0.011827387765945345,0.009771826407097128,8655856,81587.2526542468,0.00942567120504855
total,490,0.7072022244784324,0.8071363847476493,0.01864471365631259,0.009806133005250921,5810528.5,39126.30709134616,0.00673369162397984
total,491,0.6741098213240634,0.8088684214195003,0.02314115563946489,0.018225754743898225,3625477.5,37291.235414162664,0.01028588245663162
total,492,0.7518169986828187,0.9013446506923936,0.02141522820434278,0.00777982293140158,1893885.875,31908.09092047276,0.01684794809532689
total,493,0.8274441781290315,0.9530465570491317,0.023108857864567244,0.007836422618540121,1514763,38335.25979066506,0.02530776087788324
total,494,0.6747631047039747,0.8012126194132194,0.033752282349044455,0.03200040826120282,739959.375,8483.905489408053,0.01146536658098027
total,495,0.5555878044812934,0.7165196768403667,0.042031861246430886,0.02356696413003071,6693070.5,38384.71827423878,0.00573499386779786
total,496,0.663487105945735,0.7450683895661834,0.03280163968346875,0.028499482598269683,2967689.75,15326.35067983774,0.00516440462815822
total,497,0.7031228339839125,0.8164440774477838,0.022287009095753877,0.011730904851667428,5833591.5,45685.802308693914,0.00783150522430202
total,498,0.6406157645973216,0.7734256052549164,0.019396132144245747,0.013701781748333116,6795471.5,43887.249198717946,0.00645830818343038
total,499,0.7299921939522782,0.8574671995039999,0.02137528777595199,0.04214168313368705,904161.9375,19592.416514861277,0.02166914542878695
total,500,0.721860125780607,0.9060873658300755,0.032819590354940406,0.023660312965120344,566698.5,8906.340732672275,0.01571618900115718
total,501,0.5848789375746619,0.8367801892750907,0.04344498259177462,0.04782873805533478,227506.6875,3567.3727000309873,0.01568029818917295
total,504,0.64942996715168,0.7560916937022134,0.049847164442732274,0.045035267659633754,2318124.25,9616.646885016024,0.00414846049991324
total,505,0.6838005892011977,0.728935195077071,0.12306233865315397,0.10824048266498806,119094.234375,556.5613681108524,0.00467328557953838
total,514,0.6549421279285098,0.7113299837774885,0.023744500749371893,0.02321324335678161,302278.53125,1563.1919719989482,0.00517136286700462
total,515,0.7029522947190746,0.8360737383164302,0.015569263567862802,0.017870595010549654,1716899.125,15621.221479366986,0.00909850861469044
total,516,0.6515579352840916,0.7615684660701011,0.024211695351878677,0.025513849484352254,873198.875,3829.619913736979,0.00438573619753802
total,517,0.689887963989605,0.8478096837707033,0.012722451170218836,0.007306534238225724,2087675,15258.727889623397,0.00730895751954849
total,518,0.6451423782190234,0.7757919145519026,0.026311032264914592,0.019087521513057207,2202577.75,14635.522598657852,0.0066447246180789
total,519,0.6154588935130535,0.7577759141678674,0.02811644024708383,0.01726747630562125,3283036.25,14337.247771434297,0.00436706959036297
total,520,0.5825642332324108,0.7424221674881656,0.014605428265432511,0.01393978970935664,3238479,11412.522248096957,0.00352403774985014
total,521,0.5370590515271987,0.6877791802758546,0.02371323622563192,0.014512397862088128,4581900,17792.59564052484,0.003883235260596
total,522,0.6432198011445833,0.7692404959805412,0.029443858130750542,0.015844418542165287,6247097.5,42726.081380208336,0.00683934921460859
total,523,0.6059201860211166,0.7118900106988872,0.023554830391514996,0.0141376763858495,5466716,27067.2464443109,0.00495128088679033
total,524,0.6154742127269441,0.7206914951156929,0.014595735028207085,0.014825635770362415,4233728.5,21745.34447616186,0.00513621609797649
total,525,0.6627052377874455,0.752970696220636,0.018148246182298804,0.014254238056466462,3373819.75,22477.25294220753,0.00666225661350388
total,526,0.6292803427492665,0.718933551771222,0.01960645626775806,0.018655283118161278,3127541.5,18823.63072165465,0.00601866696945656
total,527,0.6523242222498287,0.7702252898179557,0.020073792208410098,0.015629139726546105,4140292,28608.71068709936,0.00690982923115069
total,528,0.6892423133203323,0.7975094233631193,0.01325440771987211,0.011652084624502075,6240473.5,43111.24551782852,0.00690832923460511
total,529,0.6997091864890702,0.8345178958836523,0.011854715077770169,0.01148930555161462,4183749,31261.016451322117,0.00747201049855574
total,530,0.677151949280373,0.8308645040258937,0.009469026640116951,0.012261261838173733,1823559.25,15736.806477864584,0.00862972040961355
total,531,0.6274769664504138,0.7468495541359947,0.017105643143592194,0.013985869665977394,3968687.25,26655.69666466346,0.00671650220476896
total,532,0.6431194548884767,0.7930653317723514,0.024033985102524347,0.013301870083376032,3318086.25,29407.74888571715,0.00886286451586879
total,533,0.7466222357030398,0.8906611611215626,0.01891307730758534,0.011243588117724164,1532894.75,28660.904935396633,0.01869724254414508
total,534,0.6304814936432009,0.7602042267416992,0.02952344995967566,0.015710120924081066,2715089.25,14760.617932441906,0.00543651297372338
total,535,0.6683946617234015,0.7683743879112782,0.037189942596863486,0.02807421318533923,6028558,45878.53956330128,0.00761020123938449
total,536,0.6863925875757222,0.8217130279589384,0.023176077504741214,0.010911845694376402,8946211,81537.57907652244,0.00911420254636543
total,537,0.5978602986949666,0.7431552622545335,0.025637427941670052,0.018597138538992156,3455508.75,14922.28185096154,0.00431840372302965
total,538,0.5914646020764844,0.7213673483589348,0.03218691728276877,0.04145020583599799,2049518.75,14227.995445838342,0.00694211528722942
total,539,0.5051447750963857,0.6003809759695755,0.0731956864167849,0.0970152551196408,496168.125,3227.265688382662,0.00650437931373092
total,540,0.49826086956521737,0.7101901550212487,0.05724928904718658,0.04188497487733678,43938.1328125,261.63847360855493,0.00595470168759927
total,541,0.563065773081301,0.7299920794661912,0.06008588635667476,0.04982153989100202,58148.5390625,360.30985162197015,0.00619636980448807
